,source,target,resource
3846,1345.0,1391.0,1.2552
3847,1391.0,1345.0,1.2552
3848,1516.0,1296.0,0.4884
3849,1296.0,1516.0,0.4884
3850,1296.0,1463.0,2.6075999999999997
3851,1463.0,1296.0,2.6075999999999997
3852,1463.0,1484.0,3.282
3853,1484.0,1463.0,3.282
3854,1313.0,1322.0,3.5484
3855,1322.0,1313.0,3.5484
3856,1322.0,1526.0,3.3155999999999994
3857,1526.0,1322.0,3.3155999999999994
3858,1427.0,1318.0,5.0748
3859,1318.0,1427.0,5.0748
3860,1335.0,1300.0,5.537999999999999
3861,1300.0,1335.0,5.537999999999999
3862,1517.0,1467.0,5.2272
3863,1467.0,1517.0,5.2272
3864,1529.0,1453.0,9.894
3865,1453.0,1529.0,9.894
3866,1365.0,1442.0,2.0256
3867,1442.0,1365.0,2.0256
3868,1442.0,1395.0,3.0647999999999995
3869,1395.0,1442.0,3.0647999999999995
3870,1296.0,1482.0,6.908399999999999
3871,1482.0,1296.0,6.908399999999999
3872,1530.0,1453.0,3.5231999999999997
3873,1453.0,1530.0,3.5231999999999997
3874,1453.0,1422.0,4.7916
3875,1422.0,1453.0,4.7916
3876,1532.0,1533.0,3.2159999999999997
3877,1533.0,1532.0,3.2159999999999997
3878,1531.0,1533.0,1.6272
3879,1533.0,1531.0,1.6272
3880,1533.0,1535.0,4.3991999999999996
3881,1535.0,1533.0,4.3991999999999996
3882,1540.0,1542.0,4.779599999999999
3883,1542.0,1540.0,4.779599999999999
3884,1539.0,1537.0,6.3408
3885,1537.0,1539.0,6.3408
3886,1537.0,1538.0,1.0943999999999998
3887,1538.0,1537.0,1.0943999999999998
3888,1538.0,1544.0,4.9272
3889,1544.0,1538.0,4.9272
3890,1541.0,1538.0,13.538399999999998
3891,1538.0,1541.0,13.538399999999998
3892,1543.0,1542.0,4.5036
3893,1542.0,1543.0,4.5036
3894,1542.0,1537.0,6.214799999999999
3895,1537.0,1542.0,6.214799999999999
3896,1881.0,1895.0,1.4172
3897,1895.0,1881.0,1.4172
3898,1895.0,1809.0,1.3619999999999999
3899,1809.0,1895.0,1.3619999999999999
3900,1809.0,1545.0,23.6688
3901,1545.0,1809.0,23.6688
3902,1778.0,1642.0,4.9608
3903,1642.0,1778.0,4.9608
3904,1554.0,1707.0,3.4404
3905,1707.0,1554.0,3.4404
3906,1707.0,1667.0,4.4064
3907,1667.0,1707.0,4.4064
3908,1562.0,1671.0,2.6483999999999996
3909,1671.0,1562.0,2.6483999999999996
3910,1671.0,1712.0,1.5539999999999998
3911,1712.0,1671.0,1.5539999999999998
3912,1564.0,1677.0,4.9548
3913,1677.0,1564.0,4.9548
3914,1777.0,1609.0,2.4023999999999996
3915,1609.0,1777.0,2.4023999999999996
3916,1609.0,1711.0,2.1371999999999995
3917,1711.0,1609.0,2.1371999999999995
3918,1711.0,1639.0,3.9863999999999997
3919,1639.0,1711.0,3.9863999999999997
3920,1639.0,1701.0,1.4627999999999999
3921,1701.0,1639.0,1.4627999999999999
3922,1701.0,1549.0,0.8771999999999999
3923,1549.0,1701.0,0.8771999999999999
3924,1549.0,1601.0,3.2363999999999997
3925,1601.0,1549.0,3.2363999999999997
3926,1737.0,1568.0,1.3343999999999998
3927,1568.0,1737.0,1.3343999999999998
3928,1568.0,1785.0,1.7171999999999998
3929,1785.0,1568.0,1.7171999999999998
3930,1785.0,1747.0,4.26
3931,1747.0,1785.0,4.26
3932,1677.0,1686.0,6.654
3933,1686.0,1677.0,6.654
3934,1674.0,1770.0,19.9728
3935,1770.0,1674.0,19.9728
3936,1553.0,1780.0,4.68
3937,1780.0,1553.0,4.68
3938,1653.0,1690.0,5.2188
3939,1690.0,1653.0,5.2188
3940,1690.0,1758.0,6.2196
3941,1758.0,1690.0,6.2196
3942,1713.0,1791.0,4.482
3943,1791.0,1713.0,4.482
3944,1633.0,1663.0,2.3291999999999997
3945,1663.0,1633.0,2.3291999999999997
3946,1663.0,1613.0,2.4179999999999997
3947,1613.0,1663.0,2.4179999999999997
3948,1676.0,1743.0,2.9783999999999997
3949,1743.0,1676.0,2.9783999999999997
3950,1638.0,1614.0,3.3611999999999997
3951,1614.0,1638.0,3.3611999999999997
3952,1595.0,1618.0,3.0624
3953,1618.0,1595.0,3.0624
3954,1618.0,1628.0,3.6672
3955,1628.0,1618.0,3.6672
3956,1628.0,1640.0,2.1636
3957,1640.0,1628.0,2.1636
3958,1681.0,1548.0,3.3299999999999996
3959,1548.0,1681.0,3.3299999999999996
3960,1711.0,1708.0,4.8648
3961,1708.0,1711.0,4.8648
3962,1760.0,1556.0,6.320399999999999
3963,1556.0,1760.0,6.320399999999999
3964,1603.0,1775.0,6.2436
3965,1775.0,1603.0,6.2436
3966,1775.0,1779.0,6.897599999999999
3967,1779.0,1775.0,6.897599999999999
3968,1679.0,1685.0,1.8012
3969,1685.0,1679.0,1.8012
3970,1685.0,1790.0,1.8359999999999999
3971,1790.0,1685.0,1.8359999999999999
3972,1790.0,1560.0,1.404
3973,1560.0,1790.0,1.404
3974,1560.0,1607.0,1.5684
3975,1607.0,1560.0,1.5684
3976,1593.0,1666.0,5.9268
3977,1666.0,1593.0,5.9268
3978,1673.0,1687.0,3.5999999999999996
3979,1687.0,1673.0,3.5999999999999996
3980,1687.0,1696.0,4.4448
3981,1696.0,1687.0,4.4448
3982,1669.0,1745.0,7.788
3983,1745.0,1669.0,7.788
3984,1745.0,1650.0,4.569599999999999
3985,1650.0,1745.0,4.569599999999999
3986,1734.0,1756.0,4.513199999999999
3987,1756.0,1734.0,4.513199999999999
3988,1756.0,1802.0,5.0988
3989,1802.0,1756.0,5.0988
3990,1750.0,1783.0,1.7723999999999998
3991,1783.0,1750.0,1.7723999999999998
3992,1783.0,1683.0,2.2668
3993,1683.0,1783.0,2.2668
3994,1683.0,1590.0,2.1228
3995,1590.0,1683.0,2.1228
3996,1590.0,1664.0,1.8576
3997,1664.0,1590.0,1.8576
3998,1687.0,1793.0,2.1792
3999,1793.0,1687.0,2.1792
4000,1793.0,1563.0,2.5391999999999997
4001,1563.0,1793.0,2.5391999999999997
4002,1549.0,1795.0,6.139199999999999
4003,1795.0,1549.0,6.139199999999999
4004,1732.0,1655.0,2.8415999999999997
4005,1655.0,1732.0,2.8415999999999997
4006,1655.0,1715.0,2.2607999999999997
4007,1715.0,1655.0,2.2607999999999997
4008,1715.0,1624.0,2.1323999999999996
4009,1624.0,1715.0,2.1323999999999996
4010,1555.0,1559.0,5.3688
4011,1559.0,1555.0,5.3688
4012,1748.0,1701.0,5.4936
4013,1701.0,1748.0,5.4936
4014,1591.0,1790.0,3.8651999999999997
4015,1790.0,1591.0,3.8651999999999997
4016,1790.0,1801.0,2.1371999999999995
4017,1801.0,1790.0,2.1371999999999995
4018,1635.0,1620.0,3.2592
4019,1620.0,1635.0,3.2592
4020,1678.0,1657.0,12.978
4021,1657.0,1678.0,12.978
4022,1652.0,1730.0,3.4619999999999997
4023,1730.0,1652.0,3.4619999999999997
4024,1570.0,1656.0,5.3868
4025,1656.0,1570.0,5.3868
4026,1592.0,1789.0,2.2691999999999997
4027,1789.0,1592.0,2.2691999999999997
4028,1739.0,1602.0,3.1799999999999997
4029,1602.0,1739.0,3.1799999999999997
4030,1602.0,1751.0,5.731199999999999
4031,1751.0,1602.0,5.731199999999999
4032,1799.0,1742.0,2.4
4033,1742.0,1799.0,2.4
4034,1742.0,1759.0,1.2539999999999998
4035,1759.0,1742.0,1.2539999999999998
4036,1700.0,1728.0,22.4496
4037,1728.0,1700.0,22.4496
4038,1695.0,1736.0,3.1607999999999996
4039,1736.0,1695.0,3.1607999999999996
4040,1596.0,1685.0,3.8076
4041,1685.0,1596.0,3.8076
4042,1685.0,1798.0,2.5355999999999996
4043,1798.0,1685.0,2.5355999999999996
4044,1581.0,1558.0,3.792
4045,1558.0,1581.0,3.792
4046,1724.0,1630.0,3.7415999999999996
4047,1630.0,1724.0,3.7415999999999996
4048,1630.0,1753.0,4.6164
4049,1753.0,1630.0,4.6164
4050,1753.0,1666.0,1.6547999999999998
4051,1666.0,1753.0,1.6547999999999998
4052,1666.0,962.0,2.4936
4053,962.0,1666.0,2.4936
4054,1608.0,1718.0,3.9575999999999993
4055,1718.0,1608.0,3.9575999999999993
4056,1781.0,1729.0,2.1695999999999995
4057,1729.0,1781.0,2.1695999999999995
4058,1729.0,1766.0,1.4771999999999998
4059,1766.0,1729.0,1.4771999999999998
4060,1765.0,1636.0,4.1556
4061,1636.0,1765.0,4.1556
4062,1683.0,1672.0,4.0056
4063,1672.0,1683.0,4.0056
4064,1610.0,1560.0,3.5664
4065,1560.0,1610.0,3.5664
4066,1560.0,1716.0,2.1912
4067,1716.0,1560.0,2.1912
4068,1723.0,1637.0,6.458399999999999
4069,1637.0,1723.0,6.458399999999999
4070,1782.0,1721.0,2.556
4071,1721.0,1782.0,2.556
4072,1721.0,966.0,2.6652
4073,966.0,1721.0,2.6652
4074,1611.0,185.0,16.034399999999998
4075,185.0,1611.0,16.034399999999998
4076,1767.0,1564.0,2.2428
4077,1564.0,1767.0,2.2428
4078,1564.0,1763.0,4.4772
4079,1763.0,1564.0,4.4772
4080,1629.0,1563.0,3.7487999999999997
4081,1563.0,1629.0,3.7487999999999997
4082,1563.0,1761.0,4.009199999999999
4083,1761.0,1563.0,4.009199999999999
4084,1784.0,1721.0,6.5771999999999995
4085,1721.0,1784.0,6.5771999999999995
4086,1597.0,1576.0,2.8127999999999997
4087,1576.0,1597.0,2.8127999999999997
4088,1655.0,1725.0,6.6288
4089,1725.0,1655.0,6.6288
4090,1584.0,1668.0,3.3684
4091,1668.0,1584.0,3.3684
4092,1668.0,920.0,5.5752
4093,920.0,1668.0,5.5752
4094,1771.0,1660.0,4.6259999999999994
4095,1660.0,1771.0,4.6259999999999994
4096,1660.0,1762.0,5.2776
4097,1762.0,1660.0,5.2776
4098,1627.0,1550.0,4.5456
4099,1550.0,1627.0,4.5456
4100,1588.0,1753.0,7.0488
4101,1753.0,1588.0,7.0488
4102,1615.0,1590.0,3.4067999999999996
4103,1590.0,1615.0,3.4067999999999996
4104,1608.0,1768.0,1.8623999999999998
4105,1768.0,1608.0,1.8623999999999998
4106,1768.0,1623.0,3.0252
4107,1623.0,1768.0,3.0252
4108,1623.0,1760.0,1.5156
4109,1760.0,1623.0,1.5156
4110,1760.0,1575.0,3.2339999999999995
4111,1575.0,1760.0,3.2339999999999995
4112,1586.0,1604.0,2.2883999999999998
4113,1604.0,1586.0,2.2883999999999998
4114,1690.0,1002.0,4.5156
4115,1002.0,1690.0,4.5156
4116,1572.0,1706.0,1.5923999999999998
4117,1706.0,1572.0,1.5923999999999998
4118,1698.0,1773.0,7.3751999999999995
4119,1773.0,1698.0,7.3751999999999995
4120,1699.0,1800.0,6.578399999999999
4121,1800.0,1699.0,6.578399999999999
4122,1800.0,1796.0,3.9467999999999996
4123,1796.0,1800.0,3.9467999999999996
4124,1796.0,1789.0,1.68
4125,1789.0,1796.0,1.68
4126,1789.0,1655.0,4.674
4127,1655.0,1789.0,4.674
4128,1788.0,1587.0,4.7303999999999995
4129,1587.0,1788.0,4.7303999999999995
4130,1587.0,1601.0,0.6863999999999999
4131,1601.0,1587.0,0.6863999999999999
4132,1601.0,1624.0,3.3131999999999997
4133,1624.0,1601.0,3.3131999999999997
4134,1624.0,1736.0,0.7619999999999999
4135,1736.0,1624.0,0.7619999999999999
4136,1736.0,1665.0,5.900399999999999
4137,1665.0,1736.0,5.900399999999999
4138,1609.0,1574.0,5.2284
4139,1574.0,1609.0,5.2284
4140,1634.0,1793.0,3.4728
4141,1793.0,1634.0,3.4728
4142,1793.0,1710.0,4.3991999999999996
4143,1710.0,1793.0,4.3991999999999996
4144,1671.0,1706.0,1.326
4145,1706.0,1671.0,1.326
4146,1706.0,1754.0,3.6852
4147,1754.0,1706.0,3.6852
4148,1626.0,1699.0,4.4808
4149,1699.0,1626.0,4.4808
4150,1699.0,1617.0,2.4779999999999998
4151,1617.0,1699.0,2.4779999999999998
4152,1643.0,1733.0,4.7196
4153,1733.0,1643.0,4.7196
4154,1733.0,1578.0,4.938
4155,1578.0,1733.0,4.938
4156,949.0,1551.0,1.2768
4157,1551.0,949.0,1.2768
4158,1551.0,1668.0,1.3056
4159,1668.0,1551.0,1.3056
4160,1668.0,1602.0,1.8923999999999999
4161,1602.0,1668.0,1.8923999999999999
4162,1602.0,1618.0,1.7111999999999998
4163,1618.0,1602.0,1.7111999999999998
4164,1715.0,1722.0,6.5904
4165,1722.0,1715.0,6.5904
4166,1704.0,1571.0,4.9883999999999995
4167,1571.0,1704.0,4.9883999999999995
4168,1571.0,861.0,5.119199999999999
4169,861.0,1571.0,5.119199999999999
4170,1740.0,1680.0,3.6359999999999997
4171,1680.0,1740.0,3.6359999999999997
4172,1680.0,1631.0,5.299199999999999
4173,1631.0,1680.0,5.299199999999999
4174,1598.0,1565.0,4.5912
4175,1565.0,1598.0,4.5912
4176,1670.0,1646.0,3.4391999999999996
4177,1646.0,1670.0,3.4391999999999996
4178,1709.0,1557.0,6.1152
4179,1557.0,1709.0,6.1152
4180,1702.0,1046.0,5.207999999999999
4181,1046.0,1702.0,5.207999999999999
4182,1794.0,1785.0,4.7436
4183,1785.0,1794.0,4.7436
4184,94.0,1780.0,6.1644
4185,1780.0,94.0,6.1644
4186,1780.0,1766.0,4.5996
4187,1766.0,1780.0,4.5996
4188,1766.0,1607.0,1.5947999999999998
4189,1607.0,1766.0,1.5947999999999998
4190,1607.0,1647.0,6.09
4191,1647.0,1607.0,6.09
4192,1659.0,1702.0,2.0292
4193,1702.0,1659.0,2.0292
4194,1702.0,1644.0,2.5968
4195,1644.0,1702.0,2.5968
4196,1628.0,1694.0,2.4684
4197,1694.0,1628.0,2.4684
4198,1605.0,1568.0,4.685999999999999
4199,1568.0,1605.0,4.685999999999999
4200,1796.0,1587.0,4.1316
4201,1587.0,1796.0,4.1316
4202,1567.0,1642.0,3.7571999999999997
4203,1642.0,1567.0,3.7571999999999997
4204,1642.0,1585.0,1.7939999999999998
4205,1585.0,1642.0,1.7939999999999998
4206,1622.0,1645.0,6.474
4207,1645.0,1622.0,6.474
4208,1616.0,1553.0,0.9827999999999999
4209,1553.0,1616.0,0.9827999999999999
4210,1553.0,1776.0,3.2567999999999997
4211,1776.0,1553.0,3.2567999999999997
4212,1594.0,1579.0,4.861199999999999
4213,1579.0,1594.0,4.861199999999999
4214,1579.0,1720.0,5.3184
4215,1720.0,1579.0,5.3184
4216,1632.0,1691.0,2.0616
4217,1691.0,1632.0,2.0616
4218,1651.0,1604.0,3.8268
4219,1604.0,1651.0,3.8268
4220,1604.0,1718.0,3.0647999999999995
4221,1718.0,1604.0,3.0647999999999995
4222,1718.0,1589.0,2.8631999999999995
4223,1589.0,1718.0,2.8631999999999995
4224,1589.0,1692.0,4.1352
4225,1692.0,1589.0,4.1352
4226,1692.0,1556.0,1.2419999999999998
4227,1556.0,1692.0,1.2419999999999998
4228,1556.0,1774.0,3.2471999999999994
4229,1774.0,1556.0,3.2471999999999994
4230,1546.0,1786.0,3.1079999999999997
4231,1786.0,1546.0,3.1079999999999997
4232,1630.0,2008.0,5.319599999999999
4233,2008.0,1630.0,5.319599999999999
4234,1792.0,1625.0,7.145999999999999
4235,1625.0,1792.0,7.145999999999999
4236,1752.0,1749.0,3.4583999999999997
4237,1749.0,1752.0,3.4583999999999997
4238,1697.0,1689.0,3.3071999999999995
4239,1689.0,1697.0,3.3071999999999995
4240,1744.0,1769.0,5.747999999999999
4241,1769.0,1744.0,5.747999999999999
4242,1717.0,1727.0,7.2324
4243,1727.0,1717.0,7.2324
4244,1755.0,1551.0,3.3912
4245,1551.0,1755.0,3.3912
4246,1551.0,1738.0,5.7972
4247,1738.0,1551.0,5.7972
4248,1783.0,1612.0,3.6204
4249,1612.0,1783.0,3.6204
4250,1731.0,1649.0,4.0356
4251,1649.0,1731.0,4.0356
4252,1619.0,1573.0,5.8835999999999995
4253,1573.0,1619.0,5.8835999999999995
4254,1768.0,1589.0,4.5047999999999995
4255,1589.0,1768.0,4.5047999999999995
4256,1561.0,1641.0,2.4587999999999997
4257,1641.0,1561.0,2.4587999999999997
4258,1641.0,1726.0,5.1036
4259,1726.0,1641.0,5.1036
4260,1726.0,1599.0,1.2372
4261,1599.0,1726.0,1.2372
4262,1599.0,1693.0,4.854
4263,1693.0,1599.0,4.854
4264,1693.0,1686.0,3.1439999999999997
4265,1686.0,1693.0,3.1439999999999997
4266,1686.0,1600.0,2.3663999999999996
4267,1600.0,1686.0,2.3663999999999996
4268,1600.0,1625.0,2.2176
4269,1625.0,1600.0,2.2176
4270,1625.0,1791.0,0.9947999999999998
4271,1791.0,1625.0,0.9947999999999998
4272,1791.0,1626.0,4.6404
4273,1626.0,1791.0,4.6404
4274,1626.0,1703.0,6.2436
4275,1703.0,1626.0,6.2436
4276,1580.0,1600.0,7.5767999999999995
4277,1600.0,1580.0,7.5767999999999995
4278,304.0,1599.0,5.058
4279,1599.0,304.0,5.058
4280,1714.0,1705.0,18.1608
4281,1705.0,1714.0,18.1608
4282,1682.0,1772.0,2.862
4283,1772.0,1682.0,2.862
4284,1661.0,1613.0,3.012
4285,1613.0,1661.0,3.012
4286,1613.0,1688.0,3.1523999999999996
4287,1688.0,1613.0,3.1523999999999996
4288,1775.0,1566.0,6.7223999999999995
4289,1566.0,1775.0,6.7223999999999995
4290,1566.0,1675.0,5.1204
4291,1675.0,1566.0,5.1204
4292,1675.0,1648.0,3.3012
4293,1648.0,1675.0,3.3012
4294,963.0,1569.0,5.3232
4295,1569.0,963.0,5.3232
4296,1569.0,1577.0,6.2856
4297,1577.0,1569.0,6.2856
4298,1654.0,1742.0,2.5608
4299,1742.0,1654.0,2.5608
4300,1639.0,1658.0,4.981199999999999
4301,1658.0,1639.0,4.981199999999999
4302,1664.0,1761.0,3.9659999999999993
4303,1761.0,1664.0,3.9659999999999993
4304,1662.0,1663.0,9.6528
4305,1663.0,1662.0,9.6528
4306,1621.0,1737.0,4.7459999999999996
4307,1737.0,1621.0,4.7459999999999996
4308,1547.0,1754.0,0.9827999999999999
4309,1754.0,1547.0,0.9827999999999999
4310,1754.0,1729.0,1.3476
4311,1729.0,1754.0,1.3476
4312,305.0,1693.0,5.4372
4313,1693.0,305.0,5.4372
4314,1608.0,1787.0,11.1768
4315,1787.0,1608.0,11.1768
4316,97.0,1719.0,4.5287999999999995
4317,1719.0,97.0,4.5287999999999995
4318,1684.0,1746.0,2.7852
4319,1746.0,1684.0,2.7852
4320,2007.0,1660.0,3.4907999999999997
4321,1660.0,2007.0,3.4907999999999997
4322,1660.0,1579.0,2.292
4323,1579.0,1660.0,2.292
4324,1579.0,1756.0,2.5079999999999996
4325,1756.0,1579.0,2.5079999999999996
4326,1756.0,1571.0,2.2655999999999996
4327,1571.0,1756.0,2.2655999999999996
4328,1571.0,1566.0,2.4155999999999995
4329,1566.0,1571.0,2.4155999999999995
4330,1797.0,1632.0,2.4084
4331,1632.0,1797.0,2.4084
4332,1632.0,1606.0,5.521199999999999
4333,1606.0,1632.0,5.521199999999999
4334,1623.0,1692.0,5.9472
4335,1692.0,1623.0,5.9472
4336,1726.0,1728.0,1.1772
4337,1728.0,1726.0,1.1772
4338,1728.0,1770.0,2.7587999999999995
4339,1770.0,1728.0,2.7587999999999995
4340,1770.0,1705.0,3.9827999999999992
4341,1705.0,1770.0,3.9827999999999992
4342,1705.0,1552.0,3.1835999999999998
4343,1552.0,1705.0,3.1835999999999998
4344,1757.0,1636.0,2.1312
4345,1636.0,1757.0,2.1312
4346,1636.0,1719.0,2.0231999999999997
4347,1719.0,1636.0,2.0231999999999997
4348,1719.0,1644.0,1.3968
4349,1644.0,1719.0,1.3968
4350,1644.0,1557.0,2.9412
4351,1557.0,1644.0,2.9412
4352,1557.0,1583.0,4.063199999999999
4353,1583.0,1557.0,4.063199999999999
4354,1764.0,1691.0,2.5907999999999998
4355,1691.0,1764.0,2.5907999999999998
4356,1691.0,1582.0,2.1695999999999995
4357,1582.0,1691.0,2.1695999999999995
4358,1950.0,1877.0,2.2836
4359,1877.0,1950.0,2.2836
4360,1877.0,1880.0,2.7767999999999997
4361,1880.0,1877.0,2.7767999999999997
4362,1880.0,1902.0,2.6052
4363,1902.0,1880.0,2.6052
4364,1902.0,1846.0,3.3155999999999994
4365,1846.0,1902.0,3.3155999999999994
4366,1846.0,1848.0,1.6547999999999998
4367,1848.0,1846.0,1.6547999999999998
4368,1855.0,1853.0,3.8244
4369,1853.0,1855.0,3.8244
4370,1858.0,1900.0,3.6804
4371,1900.0,1858.0,3.6804
4372,1900.0,1893.0,1.7856
4373,1893.0,1900.0,1.7856
4374,1807.0,1872.0,2.6771999999999996
4375,1872.0,1807.0,2.6771999999999996
4376,1903.0,1858.0,9.248399999999998
4377,1858.0,1903.0,9.248399999999998
4378,1858.0,1804.0,1.9968
4379,1804.0,1858.0,1.9968
4380,1873.0,1809.0,6.6
4381,1809.0,1873.0,6.6
4382,1876.0,1895.0,3.642
4383,1895.0,1876.0,3.642
4384,1812.0,1843.0,10.379999999999999
4385,1843.0,1812.0,10.379999999999999
4386,1843.0,1901.0,5.7204
4387,1901.0,1843.0,5.7204
4388,1836.0,1838.0,8.3748
4389,1838.0,1836.0,8.3748
4390,1838.0,1813.0,0.726
4391,1813.0,1838.0,0.726
4392,1813.0,1887.0,2.3195999999999994
4393,1887.0,1813.0,2.3195999999999994
4394,1824.0,1816.0,2.7083999999999997
4395,1816.0,1824.0,2.7083999999999997
4396,1817.0,1890.0,2.2308
4397,1890.0,1817.0,2.2308
4398,1890.0,1911.0,3.1872
4399,1911.0,1890.0,3.1872
4400,1819.0,1811.0,1.6199999999999999
4401,1811.0,1819.0,1.6199999999999999
4402,1811.0,1814.0,1.5575999999999999
4403,1814.0,1811.0,1.5575999999999999
4404,1814.0,1827.0,0.8747999999999999
4405,1827.0,1814.0,0.8747999999999999
4406,1827.0,1911.0,0.5711999999999999
4407,1911.0,1827.0,0.5711999999999999
4408,1911.0,1885.0,1.4207999999999998
4409,1885.0,1911.0,1.4207999999999998
4410,1885.0,1805.0,2.1084
4411,1805.0,1885.0,2.1084
4412,1805.0,1910.0,5.2356
4413,1910.0,1805.0,5.2356
4414,1849.0,1834.0,1.4591999999999998
4415,1834.0,1849.0,1.4591999999999998
4416,1834.0,1865.0,1.806
4417,1865.0,1834.0,1.806
4418,1865.0,1909.0,1.686
4419,1909.0,1865.0,1.686
4420,1909.0,1835.0,1.7868
4421,1835.0,1909.0,1.7868
4422,1808.0,1880.0,6.9924
4423,1880.0,1808.0,6.9924
4424,1862.0,1828.0,3.2663999999999995
4425,1828.0,1862.0,3.2663999999999995
4426,1828.0,1821.0,3.4608
4427,1821.0,1828.0,3.4608
4428,1831.0,1855.0,3.726
4429,1855.0,1831.0,3.726
4430,1855.0,118.0,3.852
4431,118.0,1855.0,3.852
4432,1883.0,1803.0,3.2387999999999995
4433,1803.0,1883.0,3.2387999999999995
4434,1882.0,1854.0,2.7239999999999998
4435,1854.0,1882.0,2.7239999999999998
4436,1891.0,1838.0,2.3387999999999995
4437,1838.0,1891.0,2.3387999999999995
4438,1886.0,1816.0,0.5843999999999999
4439,1816.0,1886.0,0.5843999999999999
4440,1816.0,1844.0,1.6715999999999998
4441,1844.0,1816.0,1.6715999999999998
4442,1844.0,1863.0,4.1508
4443,1863.0,1844.0,4.1508
4444,1900.0,1841.0,1.5252
4445,1841.0,1900.0,1.5252
4446,1841.0,1889.0,5.315999999999999
4447,1889.0,1841.0,5.315999999999999
4448,1889.0,1842.0,3.1163999999999996
4449,1842.0,1889.0,3.1163999999999996
4450,1842.0,1851.0,0.7236
4451,1851.0,1842.0,0.7236
4452,1871.0,1908.0,2.3508
4453,1908.0,1871.0,2.3508
4454,1536.0,1541.0,11.878799999999998
4455,1541.0,1536.0,11.878799999999998
4456,1541.0,1543.0,2.0147999999999997
4457,1543.0,1541.0,2.0147999999999997
4458,1543.0,1540.0,7.999199999999999
4459,1540.0,1543.0,7.999199999999999
4460,1540.0,1539.0,5.1768
4461,1539.0,1540.0,5.1768
4462,1539.0,302.0,2.2079999999999997
4463,302.0,1539.0,2.2079999999999997
4464,302.0,1749.0,5.314799999999999
4465,1749.0,302.0,5.314799999999999
4466,1749.0,1561.0,1.3547999999999998
4467,1561.0,1749.0,1.3547999999999998
4468,1561.0,303.0,3.0191999999999997
4469,303.0,1561.0,3.0191999999999997
4470,303.0,2022.0,0.8832
4471,2022.0,303.0,0.8832
4472,2022.0,93.0,4.6968
4473,93.0,2022.0,4.6968
4474,93.0,304.0,1.9379999999999997
4475,304.0,93.0,1.9379999999999997
4476,304.0,1763.0,2.4383999999999997
4477,1763.0,304.0,2.4383999999999997
4478,1763.0,305.0,2.442
4479,305.0,1763.0,2.442
4480,305.0,1677.0,2.8032
4481,1677.0,305.0,2.8032
4482,1677.0,1580.0,2.6171999999999995
4483,1580.0,1677.0,2.6171999999999995
4484,1580.0,1792.0,3.7775999999999996
4485,1792.0,1580.0,3.7775999999999996
4486,1792.0,1024.0,4.3008
4487,1024.0,1792.0,4.3008
4488,1024.0,1617.0,3.2171999999999996
4489,1617.0,1024.0,3.2171999999999996
4490,1617.0,1064.0,1.7376
4491,1064.0,1617.0,1.7376
4492,1064.0,101.0,6.335999999999999
4493,101.0,1064.0,6.335999999999999
4494,101.0,1653.0,8.9424
4495,1653.0,101.0,8.9424
4496,1653.0,1732.0,0.6923999999999999
4497,1732.0,1653.0,0.6923999999999999
4498,1732.0,100.0,5.8008
4499,100.0,1732.0,5.8008
4500,1839.0,1845.0,1.2324
4501,1845.0,1839.0,1.2324
4502,1845.0,1835.0,0.9995999999999999
4503,1835.0,1845.0,0.9995999999999999
4504,1835.0,1853.0,0.7692
4505,1853.0,1835.0,0.7692
4506,1853.0,1878.0,4.0656
4507,1878.0,1853.0,4.0656
4508,1867.0,1810.0,3.1571999999999996
4509,1810.0,1867.0,3.1571999999999996
4510,1810.0,1905.0,2.1971999999999996
4511,1905.0,1810.0,2.1971999999999996
4512,1841.0,1856.0,3.9684
4513,1856.0,1841.0,3.9684
4514,1888.0,1834.0,4.601999999999999
4515,1834.0,1888.0,4.601999999999999
4516,1818.0,1865.0,4.6812
4517,1865.0,1818.0,4.6812
4518,1869.0,1863.0,3.8867999999999996
4519,1863.0,1869.0,3.8867999999999996
4520,1863.0,1872.0,2.8848
4521,1872.0,1863.0,2.8848
4522,1872.0,1877.0,2.0436
4523,1877.0,1872.0,2.0436
4524,1870.0,1902.0,9.2388
4525,1902.0,1870.0,9.2388
4526,1879.0,1888.0,3.3768
4527,1888.0,1879.0,3.3768
4528,1888.0,1818.0,1.7556
4529,1818.0,1888.0,1.7556
4530,1818.0,1875.0,1.4976
4531,1875.0,1818.0,1.4976
4532,1875.0,1878.0,1.6152
4533,1878.0,1875.0,1.6152
4534,1878.0,1915.0,0.774
4535,1915.0,1878.0,0.774
4536,1915.0,1831.0,2.9459999999999997
4537,1831.0,1915.0,2.9459999999999997
4538,1831.0,1823.0,6.065999999999999
4539,1823.0,1831.0,6.065999999999999
4540,1829.0,1862.0,5.717999999999999
4541,1862.0,1829.0,5.717999999999999
4542,1862.0,1889.0,6.169199999999999
4543,1889.0,1862.0,6.169199999999999
4544,1889.0,1804.0,5.4803999999999995
4545,1804.0,1889.0,5.4803999999999995
4546,1804.0,1950.0,9.855599999999999
4547,1950.0,1804.0,9.855599999999999
4548,1950.0,107.0,6.3828
4549,107.0,1950.0,6.3828
4550,1846.0,1813.0,3.3792
4551,1813.0,1846.0,3.3792
4552,1894.0,1845.0,2.7947999999999995
4553,1845.0,1894.0,2.7947999999999995
4554,1843.0,1857.0,8.637599999999999
4555,1857.0,1843.0,8.637599999999999
